id,from_id,to_id,type,from_label,from_entity,from_modified,to_label,to_entity,to_modified
69391,45701,45702,treat,PRE,白蜡膏,,DIS,烫火,
69392,45701,37546,from,PRE,白蜡膏,,LIT,医学入门,
69393,45704,45703,comp,MED,螺蛳壳滑石苍术,,PRE,白螺丸,
69394,38751,45703,comp,MED,山栀,,PRE,白螺丸,
69395,36443,45703,comp,MED,香附,,PRE,白螺丸,
69396,36394,45703,comp,MED,南星,,PRE,白螺丸,
69397,36470,45703,comp,MED,枳壳,,PRE,白螺丸,
69398,36549,45703,comp,MED,青皮,,PRE,白螺丸,
69399,36368,45703,comp,MED,木香,,PRE,白螺丸,
69400,36372,45703,comp,MED,半夏,,PRE,白螺丸,
69401,36613,45703,comp,MED,砂仁,,PRE,白螺丸,
69402,45703,45705,treat,PRE,白螺丸,,DIS,痰饮积聚,
69403,45703,44012,treat,PRE,白螺丸,,DIS,胃脘疼痛,
69404,45703,38259,from,PRE,白螺丸,,LIT,丹溪心法,
69405,45707,45706,comp,MED,螺蛳壳,,PRE,白螺壳丸,
69406,36454,45706,comp,MED,滑石,,PRE,白螺壳丸,
69407,36388,45706,comp,MED,苍术,,PRE,白螺壳丸,
69408,38751,45706,comp,MED,山栀,,PRE,白螺壳丸,
69409,36443,45706,comp,MED,香附,,PRE,白螺壳丸,
69410,36394,45706,comp,MED,南星,,PRE,白螺壳丸,
69411,43649,45706,comp,MED,枳壳半,,PRE,白螺壳丸,
69412,37219,45706,comp,MED,青皮半,,PRE,白螺壳丸,
69413,37154,45706,comp,MED,木香半,,PRE,白螺壳丸,
69414,39206,45706,comp,MED,半夏半,,PRE,白螺壳丸,
69415,45708,45706,comp,MED,砂仁半,,PRE,白螺壳丸,
69416,45706,45709,treat,PRE,白螺壳丸,,DIS,痰积胃脘作痛,
69417,45706,38259,from,PRE,白螺壳丸,,LIT,丹溪心法,
69418,45706,36880,from,PRE,白螺壳丸,,LIT,医学正传,
69419,45711,45710,comp,MED,白螺蛳不拘多少,,PRE,白螺散,
69420,39323,45710,comp,MED,片脑少许,,PRE,白螺散,
69421,45710,45712,treat,PRE,白螺散,,DIS,痘抓破,
69422,45710,40321,from,PRE,白螺散,,LIT,种福堂方,
69423,45710,36782,from,PRE,白螺散,,LIT,本草纲目,
69424,45710,45713,from,PRE,白螺散,,LIT,医方摘要,
69425,44126,45714,comp,MED,乌贼鱼骨,,PRE,白衣丸,
69426,36487,45714,comp,MED,白茯苓,,PRE,白衣丸,
69427,36613,45714,comp,MED,砂仁,,PRE,白衣丸,
69428,37677,45714,comp,MED,山豆根,,PRE,白衣丸,
69429,36370,45714,comp,MED,甘草,,PRE,白衣丸,
69430,36873,45714,comp,MED,僵蚕,,PRE,白衣丸,
69431,41186,45714,comp,MED,贯众,,PRE,白衣丸,
69432,38729,45714,comp,MED,硼砂,,PRE,白衣丸,
69433,36646,45714,comp,MED,麝香,,PRE,白衣丸,
69434,36647,45714,comp,MED,珍珠,,PRE,白衣丸,
69435,43291,45714,comp,MED,象牙,,PRE,白衣丸,
69436,45715,45714,comp,MED,脑子各少许,,PRE,白衣丸,
69437,45714,45716,treat,PRE,白衣丸,,DIS,杂鱼等骨梗在喉中,
69438,45714,45717,treat,PRE,白衣丸,,DIS,及喉闭肿痛,
69439,45714,45718,treat,PRE,白衣丸,,DIS,死在须臾,
69440,45714,37602,from,PRE,白衣丸,,LIT,回春,
69441,45720,45719,comp,MED,白豆末,,PRE,白豆散,
69442,45719,45721,treat,PRE,白豆散,,DIS,小儿赤游肿,
69443,45719,45722,treat,PRE,白豆散,,DIS,流行于体,
69444,45719,36420,from,PRE,白豆散,,LIT,圣济总录,
69445,45719,38552,from,PRE,白豆散,,LIT,幼科指掌,
69446,36446,45723,comp,MED,白豆蔻,,PRE,白豆蔻丸,
69447,39120,45723,comp,MED,干姜半,,PRE,白豆蔻丸,
69448,36439,45723,comp,MED,白术,,PRE,白豆蔻丸,
69449,37138,45723,comp,MED,甘草半,,PRE,白豆蔻丸,
69450,36425,45723,comp,MED,人参,,PRE,白豆蔻丸,
69451,44004,45723,comp,MED,桂心半,,PRE,白豆蔻丸,
69452,36385,45723,comp,MED,厚朴,,PRE,白豆蔻丸,
69453,37428,45723,comp,MED,陈橘皮,,PRE,白豆蔻丸,
69454,36832,45723,comp,MED,诃黎勒皮,,PRE,白豆蔻丸,
69455,45723,45724,treat,PRE,白豆蔻丸,,DIS,霍乱,
69456,45723,45725,treat,PRE,白豆蔻丸,,DIS,及脾胃气虚,
69457,45723,45726,treat,PRE,白豆蔻丸,,DIS,腹胀妨闷,
69458,45723,36807,treat,PRE,白豆蔻丸,,DIS,不思饮食,
69459,45723,45727,treat,PRE,白豆蔻丸,,DIS,胃受风冷,
69460,45723,36781,from,PRE,白豆蔻丸,,LIT,圣惠,
69461,45723,37557,from,PRE,白豆蔻丸,,LIT,朱氏集验方,
69462,45723,37410,from,PRE,白豆蔻丸,,LIT,医方类聚,
69463,45723,42364,from,PRE,白豆蔻丸,,LIT,简要济众方,
69464,45723,36420,from,PRE,白豆蔻丸,,LIT,圣济总录,
69465,45723,40039,from,PRE,白豆蔻丸,,LIT,居家必用,
69466,45723,36379,from,PRE,白豆蔻丸,,LIT,鸡峰,
69467,36371,45728,comp,MED,枇杷叶,,PRE,白豆蔻散,
69468,36446,45728,comp,MED,白豆蔻,,PRE,白豆蔻散,
69469,36373,45728,comp,MED,陈皮,,PRE,白豆蔻散,
69470,36393,45728,comp,MED,川芎,,PRE,白豆蔻散,
69471,36370,45728,comp,MED,甘草,,PRE,白豆蔻散,
69472,36414,45728,comp,MED,,,PRE,白豆蔻散,
69473,38120,45728,comp,MED,干木瓜,,PRE,白豆蔻散,
69474,36425,45728,comp,MED,人参,,PRE,白豆蔻散,
69475,36745,45728,comp,MED,黄蓍,,PRE,白豆蔻散,
69476,38296,45728,comp,MED,各半,,PRE,白豆蔻散,
69477,45728,37224,treat,PRE,白豆蔻散,,DIS,小儿脾胃不和,
69478,45728,39045,treat,PRE,白豆蔻散,,DIS,憎寒壮热,
69479,45728,45729,treat,PRE,白豆蔻散,,DIS,腹痛呕吐,
69480,45728,45730,treat,PRE,白豆蔻散,,DIS,不纳乳食,
69481,45728,36418,from,PRE,白豆蔻散,,LIT,宋·太平惠民和剂局方,
69482,45728,37527,from,PRE,白豆蔻散,,LIT,太平圣惠方,
69483,45728,36781,from,PRE,白豆蔻散,,LIT,圣惠,
69484,45728,36420,from,PRE,白豆蔻散,,LIT,圣济总录,
69485,45728,37120,from,PRE,白豆蔻散,,LIT,赤水玄珠,
69486,45728,38298,from,PRE,白豆蔻散,,LIT,奇效良方,
69487,45728,36868,from,PRE,白豆蔻散,,LIT,直指小儿,
69488,45728,37398,from,PRE,白豆蔻散,,LIT,杨氏家藏方,
69489,45728,39191,from,PRE,白豆蔻散,,LIT,博济,
69490,45728,37255,from,PRE,白豆蔻散,,LIT,直指,
69491,45732,45731,comp,MED,白豆蔻诃黎勒陈橘皮干姜,,PRE,白豆蔻汤,
69492,36385,45731,comp,MED,厚朴,,PRE,白豆蔻汤,
69493,45731,45733,treat,PRE,白豆蔻汤,,DIS,肠胃受湿,
69494,45731,45734,treat,PRE,白豆蔻汤,,DIS,濡泻无度,
69495,45731,37815,treat,PRE,白豆蔻汤,,DIS,腹痛,
69496,45731,37236,treat,PRE,白豆蔻汤,,DIS,饮食不化,
69497,45731,36420,from,PRE,白豆蔻汤,,LIT,圣济总录,
69498,45731,36531,from,PRE,白豆蔻汤,,LIT,杂病源流犀烛,
69499,45731,37410,from,PRE,白豆蔻汤,,LIT,医方类聚,
69500,45731,43921,from,PRE,白豆蔻汤,,LIT,御医撮要,
69501,45731,36830,from,PRE,白豆蔻汤,,LIT,医统,
69502,39729,45735,comp,MED,白扁豆,,PRE,白豆顶,
69503,45736,45735,comp,MED,雨茶,,PRE,白豆顶,
69504,42950,45735,comp,MED,白信,,PRE,白豆顶,
69505,45737,45735,comp,MED,陀僧,,PRE,白豆顶,
69506,45735,45738,treat,PRE,白豆顶,,DIS,一切痰证,
69507,45735,40101,from,PRE,白豆顶,,LIT,串雅补,
69508,37594,45739,comp,MED,白矾,,PRE,白连散,
69509,44126,45739,comp,MED,乌贼鱼骨,,PRE,白连散,
69510,36445,45739,comp,MED,黄连,,PRE,白连散,
69511,36975,45739,comp,MED,龙骨,,PRE,白连散,
69512,45739,45740,treat,PRE,白连散,,DIS,聍耳,
69513,45739,45741,treat,PRE,白连散,,DIS,"出脓汁,浸淫疮",
69514,45739,37165,from,PRE,白连散,,LIT,卫生宝鉴,
69515,42928,45742,comp,MED,绿矾,,PRE,白酒煎,
69516,36414,45742,comp,MED,,,PRE,白酒煎,
69517,38252,45742,comp,MED,百草霜,,PRE,白酒煎,
69518,36368,45742,comp,MED,木香,,PRE,白酒煎,
69519,45742,45743,treat,PRE,白酒煎,,DIS,黄肿,
69520,45742,45744,from,PRE,白酒煎,,LIT,原病式,
69521,36792,45745,comp,MED,高良姜,,PRE,白酒药曲,
69522,38895,45745,comp,MED,草乌,,PRE,白酒药曲,
69523,36740,45745,comp,MED,吴茱萸,,PRE,白酒药曲,
69524,36778,45745,comp,MED,白芷,,PRE,白酒药曲,
69525,36979,45745,comp,MED,黄柏,,PRE,白酒药曲,
69526,36701,45745,comp,MED,桂心,,PRE,白酒药曲,
69527,36412,45745,comp,MED,干姜,,PRE,白酒药曲,
69528,36443,45745,comp,MED,香附,,PRE,白酒药曲,
69529,45746,45745,comp,MED,辣蓼,,PRE,白酒药曲,
69530,40201,45745,comp,MED,苦参,,PRE,白酒药曲,
69531,39437,45745,comp,MED,秦椒,,PRE,白酒药曲,
69532,37445,45745,comp,MED,菊花,,PRE,白酒药曲,
69533,38302,45745,comp,MED,薄荷,,PRE,白酒药曲,
69534,45747,45745,comp,MED,丁皮,,PRE,白酒药曲,
69535,36789,45745,comp,MED,益智,,PRE,白酒药曲,
69536,45745,45748,treat,PRE,白酒药曲,,DIS,消肠胃积滞主,
69537,45745,38605,from,PRE,白酒药曲,,LIT,中国医学大辞典,
69538,36529,45749,comp,MED,朱砂,,PRE,白金丹,
69539,45750,45749,comp,MED,雌黄,,PRE,白金丹,
69540,37671,45749,comp,MED,硫黄,,PRE,白金丹,
69541,45749,45751,treat,PRE,白金丹,,DIS,一切风,
69542,45749,45752,treat,PRE,白金丹,,DIS,偏风口不收敛,
69543,45749,45753,treat,PRE,白金丹,,DIS,及半身不遂,
69544,45749,36781,from,PRE,白金丹,,LIT,圣惠,
69545,45749,37199,from,PRE,白金丹,,LIT,卫生总微,
69546,39269,45754,comp,MED,白僵蚕半,,PRE,白金散,
69547,38128,45754,comp,MED,天竺黄,,PRE,白金散,
69548,45755,45754,comp,MED,真牛黄,,PRE,白金散,
69549,36488,45754,comp,MED,麝香半钱,,PRE,白金散,
69550,45756,45754,comp,MED,龙脑半钱,,PRE,白金散,
69551,45754,45757,treat,PRE,白金散,,DIS,诸痈,
69552,45754,45758,treat,PRE,白金散,,DIS,渐发不省者,
69553,45754,37199,from,PRE,白金散,,LIT,卫生总微,
69554,45754,36420,from,PRE,白金散,,LIT,圣济总录,
69555,45754,40147,from,PRE,白金散,,LIT,外科精义,
69556,45754,36449,from,PRE,白金散,,LIT,古今医鉴,
69557,45754,36380,from,PRE,白金散,,LIT,诚书,
69558,45754,37666,from,PRE,白金散,,LIT,伤科汇纂,
69559,45754,37398,from,PRE,白金散,,LIT,杨氏家藏方,
69560,39265,45759,comp,MED,桑根白皮半,,PRE,白金汤,
69561,42871,45759,comp,MED,桔梗半,,PRE,白金汤,
69562,36370,45759,comp,MED,甘草,,PRE,白金汤,
69563,39398,45759,comp,MED,紫苏叶,,PRE,白金汤,
69564,45759,45760,treat,PRE,白金汤,,DIS,肺经壅热,
69565,45759,36420,from,PRE,白金汤,,LIT,圣济总录,
69566,41651,45761,comp,MED,桑根白皮,,PRE,白金膏,
69567,45762,45761,comp,MED,柳白皮,,PRE,白金膏,
69568,45419,45761,comp,MED,槐白皮,,PRE,白金膏,
69569,37319,45761,comp,MED,葱白,,PRE,白金膏,
69570,36382,45761,comp,MED,当归,,PRE,白金膏,
69571,36482,45761,comp,MED,乳香,,PRE,白金膏,
69572,38147,45761,comp,MED,黄丹,,PRE,白金膏,
69573,36383,45761,comp,MED,羌活,,PRE,白金膏,
69574,45761,45763,treat,PRE,白金膏,,DIS,伤折疼痛（骨折）,
69575,45761,37527,from,PRE,白金膏,,LIT,太平圣惠方,
69576,45761,36781,from,PRE,白金膏,,LIT,圣惠,
69577,45765,45764,comp,MED,纹银不拘多少,,PRE,白银汤,
69578,38302,45764,comp,MED,薄荷,,PRE,白银汤,
69579,41233,45764,comp,MED,灯草,,PRE,白银汤,
69580,45764,45766,treat,PRE,白银汤,,DIS,小儿微有惊风,
69581,45764,45767,treat,PRE,白银汤,,DIS,夜啼,
69582,45764,45768,treat,PRE,白银汤,,DIS,体热不安,
69583,45764,38616,from,PRE,白银汤,,LIT,医林纂要,
69584,42686,45769,comp,MED,寒食面,,PRE,白银透罗丹,
69585,37721,45769,comp,MED,巴豆,,PRE,白银透罗丹,
69586,38767,45769,comp,MED,天南星,,PRE,白银透罗丹,
69587,36372,45769,comp,MED,半夏,,PRE,白银透罗丹,
69588,45769,45770,treat,PRE,白银透罗丹,,DIS,积块食积,
69589,45769,45771,treat,PRE,白银透罗丹,,DIS,大便不行,
69590,45769,45772,treat,PRE,白银透罗丹,,DIS,疼痛不忍,
69591,45769,36408,from,PRE,白银透罗丹,,LIT,普济方,
69592,36778,45773,comp,MED,白芷,,PRE,白银锭子,
69593,37594,45773,comp,MED,白矾,,PRE,白银锭子,
69594,45773,38396,treat,PRE,白银锭子,,DIS,痔漏,
69595,45773,37602,from,PRE,白银锭子,,LIT,回春,
69596,44238,45774,comp,MED,白降丹,,PRE,白锭子,
69597,45775,45774,comp,MED,银黝,,PRE,白锭子,
69598,36525,45774,comp,MED,寒水石,,PRE,白锭子,
69599,40142,45774,comp,MED,人中白,,PRE,白锭子,
69600,45774,45776,treat,PRE,白锭子,,DIS,初起诸毒,
69601,45774,40494,treat,PRE,白锭子,,DIS,痈疽,
69602,45774,45777,treat,PRE,白锭子,,DIS,疔肿,
69603,45774,45778,treat,PRE,白锭子,,DIS,流注,
69604,45774,45779,treat,PRE,白锭子,,DIS,痰包,
69605,45774,45780,treat,PRE,白锭子,,DIS,恶毒,
69606,45774,45781,treat,PRE,白锭子,,DIS,耳痔,
69607,45774,45782,treat,PRE,白锭子,,DIS,耳挺,
69608,45774,37949,from,PRE,白锭子,,LIT,金鉴,
69609,45784,45783,comp,MED,白闾茹,,PRE,白闾茹散,
69610,45783,45785,treat,PRE,白闾茹散,,DIS,痈疽生臭恶肉者,
69611,45783,37953,from,PRE,白闾茹散,,LIT,肘后方,
69612,36778,45786,comp,MED,白芷,,PRE,白防活命饮,
69613,36463,45786,comp,MED,防风,,PRE,白防活命饮,
69614,36482,45786,comp,MED,乳香,,PRE,白防活命饮,
69615,36483,45786,comp,MED,没药,,PRE,白防活命饮,
69616,36370,45786,comp,MED,甘草,,PRE,白防活命饮,
69617,36894,45786,comp,MED,连翘,,PRE,白防活命饮,
69618,36635,45786,comp,MED,赤芍,,PRE,白防活命饮,
69619,38049,45786,comp,MED,穿山甲,,PRE,白防活命饮,
69620,45787,45786,comp,MED,归梢,,PRE,白防活命饮,
69621,36536,45786,comp,MED,天花粉,,PRE,白防活命饮,
69622,38302,45786,comp,MED,薄荷,,PRE,白防活命饮,
69623,45788,45786,comp,MED,皂刺,,PRE,白防活命饮,
69624,36576,45786,comp,MED,贝母,,PRE,白防活命饮,
69625,38488,45786,comp,MED,金银花,,PRE,白防活命饮,
69626,36373,45786,comp,MED,陈皮,,PRE,白防活命饮,
69627,45786,45789,treat,PRE,白防活命饮,,DIS,痘痈毒,
69628,45786,45790,from,PRE,白防活命饮,,LIT,痘疹全集,
69629,36479,45791,comp,MED,白附子,,PRE,白附丸,
69630,39207,45791,comp,MED,天南星半,,PRE,白附丸,
69631,36486,45791,comp,MED,全蝎,,PRE,白附丸,
69632,36425,45791,comp,MED,人参,,PRE,白附丸,
69633,36485,45791,comp,MED,白僵蚕,,PRE,白附丸,
69634,36529,45791,comp,MED,朱砂,,PRE,白附丸,
69635,42688,45791,comp,MED,脑,,PRE,白附丸,
69636,39502,45791,comp,MED,麝,,PRE,白附丸,
69637,45792,45791,comp,MED,乳香各少许,,PRE,白附丸,
69638,45791,45793,treat,PRE,白附丸,,DIS,小儿因惊,
69639,45791,45794,treat,PRE,白附丸,,DIS,或风涎盛,
69640,45791,45795,treat,PRE,白附丸,,DIS,手足欲动之疾,
69641,45791,45796,treat,PRE,白附丸,,DIS,天钓眼睛,
69642,45791,45797,treat,PRE,白附丸,,DIS,搐掣手脚;涎潮心舍,
69643,45791,45798,treat,PRE,白附丸,,DIS,叫唤不应,
69644,45791,45799,treat,PRE,白附丸,,DIS,并夹惊伤寒,
69645,45791,45800,treat,PRE,白附丸,,DIS,惊痫,
69646,45791,36688,from,PRE,白附丸,,LIT,幼幼新书,
69647,45791,39431,from,PRE,白附丸,,LIT,刘氏家传,
69648,45791,38259,from,PRE,白附丸,,LIT,丹溪心法,
69649,45791,37091,from,PRE,白附丸,,LIT,医略六书,
69650,45791,43566,from,PRE,白附丸,,LIT,医学纲目,
69651,45791,37410,from,PRE,白附丸,,LIT,医方类聚,
69652,45791,44773,from,PRE,白附丸,,LIT,新效方,
69653,36479,45801,comp,MED,白附子,,PRE,白附丹,
69654,37639,45801,comp,MED,白及,,PRE,白附丹,
69655,37638,45801,comp,MED,白蔹,,PRE,白附丹,
69656,36487,45801,comp,MED,白茯苓,,PRE,白附丹,
69657,38395,45801,comp,MED,密陀僧,,PRE,白附丹,
69658,43956,45801,comp,MED,白石脂,,PRE,白附丹,
69659,37859,45801,comp,MED,定粉,,PRE,白附丹,
69660,45801,45802,treat,PRE,白附丹,,DIS,男子妇人,
69661,45801,45803,treat,PRE,白附丹,,DIS,面生黑斑点,
69662,45801,37410,from,PRE,白附丹,,LIT,医方类聚,
69663,45801,43039,from,PRE,白附丹,,LIT,瑞竹堂方,
69664,36372,45804,comp,MED,半夏,,PRE,白附子化痰丸,
69665,38767,45804,comp,MED,天南星,,PRE,白附子化痰丸,
69666,36700,45804,comp,MED,石膏,,PRE,白附子化痰丸,
69667,36455,45804,comp,MED,细辛,,PRE,白附子化痰丸,
69668,36487,45804,comp,MED,白茯苓,,PRE,白附子化痰丸,
69669,36413,45804,comp,MED,肉桂,,PRE,白附子化痰丸,
69670,36485,45804,comp,MED,白僵蚕,,PRE,白附子化痰丸,
69671,36479,45804,comp,MED,白附子,,PRE,白附子化痰丸,
69672,36393,45804,comp,MED,川芎,,PRE,白附子化痰丸,
69673,38869,45804,comp,MED,香白芷,,PRE,白附子化痰丸,
69674,36646,45804,comp,MED,麝香,,PRE,白附子化痰丸,
69675,45804,45805,treat,PRE,白附子化痰丸,,DIS,风痰积于胸膈,
69676,45804,45806,treat,PRE,白附子化痰丸,,DIS,头疼目运,
69677,45804,37398,from,PRE,白附子化痰丸,,LIT,杨氏家藏方,
69678,39303,45807,comp,MED,白附子半,,PRE,白附子膏,
69679,45808,45807,comp,MED,密陀僧半,,PRE,白附子膏,
69680,44081,45807,comp,MED,牡蛎半,,PRE,白附子膏,
69681,45809,45807,comp,MED,芎藭半,,PRE,白附子膏,
69682,36714,45807,comp,MED,白茯苓半,,PRE,白附子膏,
69683,45807,45810,treat,PRE,白附子膏,,DIS,伤寒生豌豆疮,
69684,45807,45811,treat,PRE,白附子膏,,DIS,"愈后瘢痕不消,面黑(黑干)(黑曾)",
69685,45807,45812,treat,PRE,白附子膏,,DIS,皮皱皴,
69686,45807,36781,from,PRE,白附子膏,,LIT,圣惠,
69687,45807,36953,from,PRE,白附子膏,,LIT,外台,
69688,45807,44168,from,PRE,白附子膏,,LIT,必效方,
69689,36445,45813,comp,MED,黄连,,PRE,白附子香连丸,
69690,36368,45813,comp,MED,木香,,PRE,白附子香连丸,
69691,36479,45813,comp,MED,白附子,,PRE,白附子香连丸,
69692,45813,45814,treat,PRE,白附子香连丸,,DIS,肠胃气虚,
69693,45813,45815,treat,PRE,白附子香连丸,,DIS,暴伤乳哺,
69694,45813,45816,treat,PRE,白附子香连丸,,DIS,冷热相杂,
69695,45813,45817,treat,PRE,白附子香连丸,,DIS,泻痢赤白,
69696,45813,37249,treat,PRE,白附子香连丸,,DIS,里急后重,
69697,45813,45818,treat,PRE,白附子香连丸,,DIS,腹痛扭撮,
69698,45813,45819,treat,PRE,白附子香连丸,,DIS,昼夜频并,
69699,45813,36378,treat,PRE,白附子香连丸,,DIS,乳食减少,
69700,45813,44754,from,PRE,白附子香连丸,,LIT,小儿药证直诀,
69701,36479,45820,comp,MED,白附子,,PRE,白附散,
69702,39855,45820,comp,MED,藿香叶,,PRE,白附散,
69703,45820,38884,treat,PRE,白附散,,DIS,小儿吐逆不定,
69704,45820,45821,treat,PRE,白附散,,DIS,虚风喘急,
69705,45820,37199,from,PRE,白附散,,LIT,卫生总微,
69706,36486,45822,comp,MED,全蝎,,PRE,白附汤,
69707,36943,45822,comp,MED,白附,,PRE,白附汤,
69708,36394,45822,comp,MED,南星,,PRE,白附汤,
69709,36372,45822,comp,MED,半夏,,PRE,白附汤,
69710,40285,45822,comp,MED,旋覆花,,PRE,白附汤,
69711,37445,45822,comp,MED,菊花,,PRE,白附汤,
69712,36480,45822,comp,MED,天麻,,PRE,白附汤,
69713,36393,45822,comp,MED,川芎,,PRE,白附汤,
69714,38794,45822,comp,MED,橘红,,PRE,白附汤,
69715,36873,45822,comp,MED,僵蚕,,PRE,白附汤,
69716,36427,45822,comp,MED,生姜,,PRE,白附汤,
69717,45822,41866,treat,PRE,白附汤,,DIS,风痰,
69718,45822,45823,treat,PRE,白附汤,,DIS,头晕痛,
69719,45822,37888,from,PRE,白附汤,,LIT,嵩崖尊生,
69720,36479,45824,comp,MED,白附子,,PRE,白附饮,
69721,36440,45824,comp,MED,枳实,,PRE,白附饮,
69722,36463,45824,comp,MED,防风,,PRE,白附饮,
69723,36486,45824,comp,MED,全蝎,,PRE,白附饮,
69724,36891,45824,comp,MED,胆星,,PRE,白附饮,
69725,36480,45824,comp,MED,天麻,,PRE,白附饮,
69726,36372,45824,comp,MED,半夏,,PRE,白附饮,
69727,36873,45824,comp,MED,僵蚕,,PRE,白附饮,
69728,37422,45824,comp,MED,官桂,,PRE,白附饮,
69729,36374,45824,comp,MED,丁香,,PRE,白附饮,
69730,36368,45824,comp,MED,木香,,PRE,白附饮,
69731,36370,45824,comp,MED,甘草,,PRE,白附饮,
69732,45824,45825,treat,PRE,白附饮,,DIS,小儿咳即呛顿,
69733,45824,45826,treat,PRE,白附饮,,DIS,连声不己,
69734,45824,45827,treat,PRE,白附饮,,DIS,嗽则脸红,
69735,45824,45828,treat,PRE,白附饮,,DIS,吐即嗽止,
69736,45824,45829,treat,PRE,白附饮,,DIS,嗽久不已,
69737,45824,45830,treat,PRE,白附饮,,DIS,眼肿而目中白珠起有红丝者,
69738,45824,37585,from,PRE,白附饮,,LIT,观聚方要补,
69739,45824,45831,from,PRE,白附饮,,LIT,儿科方要,
69740,45824,38290,from,PRE,白附饮,,LIT,活幼心书,
69741,36648,45832,comp,MED,雄黄,,PRE,白雄散,
69742,36479,45832,comp,MED,白附子,,PRE,白雄散,
69743,42078,45832,comp,MED,皂荚,,PRE,白雄散,
69744,45832,45833,treat,PRE,白雄散,,DIS,黑肿,
69745,45832,45834,treat,PRE,白雄散,,DIS,斑块,
69746,45832,45835,treat,PRE,白雄散,,DIS,赤癣,
69747,45832,45836,treat,PRE,白雄散,,DIS,鹅掌风,
69748,45832,45837,treat,PRE,白雄散,,DIS,雁来风,
69749,45832,45838,treat,PRE,白雄散,,DIS,烂风疮,
69750,45832,38782,from,PRE,白雄散,,LIT,解围元薮,
69751,45840,45839,comp,MED,白雄鸡,,PRE,白雄鸡羹,
69752,45839,45841,treat,PRE,白雄鸡羹,,DIS,风邪癫痫,
69753,45839,45842,treat,PRE,白雄鸡羹,,DIS,不欲睡卧,
69754,45839,45843,treat,PRE,白雄鸡羹,,DIS,自能骄居,
69755,45839,45844,treat,PRE,白雄鸡羹,,DIS,妄行不休,
69756,45839,45845,treat,PRE,白雄鸡羹,,DIS,言语无度,
69757,45839,36781,from,PRE,白雄鸡羹,,LIT,圣惠,
69758,45847,45846,comp,MED,白雌鸡,,PRE,白雌鸡汤,
69759,36372,45846,comp,MED,半夏,,PRE,白雌鸡汤,
69760,36439,45846,comp,MED,白术,,PRE,白雌鸡汤,
69761,36370,45846,comp,MED,甘草,,PRE,白雌鸡汤,
69762,45846,45848,treat,PRE,白雌鸡汤,,DIS,胸中喘咳逆,
69763,45846,45849,treat,PRE,白雌鸡汤,,DIS,水气身肿,
69764,45846,36420,from,PRE,白雌鸡汤,,LIT,圣济总录,
69765,38307,45850,comp,MED,乌头,,PRE,白雪丸,
69766,36469,45850,comp,MED,附子,,PRE,白雪丸,
69767,36479,45850,comp,MED,白附子,,PRE,白雪丸,
69768,38767,45850,comp,MED,天南星,,PRE,白雪丸,
69769,36480,45850,comp,MED,天麻,,PRE,白雪丸,
69770,36702,45850,comp,MED,麻黄,,PRE,白雪丸,
69771,36370,45850,comp,MED,甘草,,PRE,白雪丸,
69772,45850,45546,treat,PRE,白雪丸,,DIS,伤寒头痛,
69773,45850,45851,treat,PRE,白雪丸,,DIS,3日以内,
69774,45850,36420,from,PRE,白雪丸,,LIT,圣济总录,
69775,45850,45074,from,PRE,白雪丸,,LIT,苏沈良方,
69776,45850,36781,from,PRE,白雪丸,,LIT,圣惠,
69777,37594,45852,comp,MED,白矾,,PRE,白雪丹,
69778,45852,45853,treat,PRE,白雪丹,,DIS,女人风冷及血气,
69779,45852,45854,treat,PRE,白雪丹,,DIS,男子冷病,
69780,45852,39364,treat,PRE,白雪丹,,DIS,肠风泻血,
69781,45852,36781,from,PRE,白雪丹,,LIT,圣惠,
69782,45852,44883,from,PRE,白雪丹,,LIT,良方合壁,
69783,45852,45855,from,PRE,白雪丹,,LIT,灵药秘方,
69784,38005,45856,comp,MED,干姜末,,PRE,白雪汤,
69785,45856,45857,treat,PRE,白雪汤,,DIS,痘虚弱不浆不靥,
69786,45856,45858,treat,PRE,白雪汤,,DIS,及痨瘵,
69787,45856,37424,from,PRE,白雪汤,,LIT,痘疹仁端录,
69788,39428,45859,comp,MED,干山药,,PRE,白雪糕,
69789,36425,45859,comp,MED,人参,,PRE,白雪糕,
69790,36461,45859,comp,MED,茯苓,,PRE,白雪糕,
69791,39698,45859,comp,MED,莲肉,,PRE,白雪糕,
69792,36708,45859,comp,MED,芡实,,PRE,白雪糕,
69793,36444,45859,comp,MED,神曲,,PRE,白雪糕,
69794,36387,45859,comp,MED,麦芽,,PRE,白雪糕,
69795,45860,45859,comp,MED,大米半斤,,PRE,白雪糕,
69796,45861,45859,comp,MED,糯米半斤,,PRE,白雪糕,
69797,45862,45859,comp,MED,白沙糖,,PRE,白雪糕,
69798,45859,45863,treat,PRE,白雪糕,,DIS,臌胀,
69799,45859,37106,from,PRE,白雪糕,,LIT,鲁府禁方,
69800,45859,36449,from,PRE,白雪糕,,LIT,古今医鉴,
69801,45865,45864,comp,MED,铅白霜半钱,,PRE,白霜丸,
69802,45866,45864,comp,MED,人参半钱,,PRE,白霜丸,
69803,45867,45864,comp,MED,茯苓半钱,,PRE,白霜丸,
69804,39324,45864,comp,MED,麝香少许,,PRE,白霜丸,
69805,45864,45868,treat,PRE,白霜丸,,DIS,镇心惊主,
69806,45864,36688,from,PRE,白霜丸,,LIT,幼幼新书,
