ID,Label,Entity Text,是否修改
33936,DIS,初发寒热往来,
33937,DIS,一时惊痫,
33938,DIS,或哭泣呕吐,
33939,DIS,或急躁烦闷,
33940,DIS,或累年痞积,
33941,DIS,以及小儿急慢惊风,
33942,DIS,兼治男妇老幼痰热积聚,
33943,DIS,胸膈胀满,
33944,DIS,三焦火盛,
33945,DIS,胃气腹痛,
33946,LIT,经验奇效良方,
33947,PRE,保赤丹,
33948,MED,粉葛,
33949,MED,紫朴,
33950,MED,姜夏,
33951,MED,杭芍,
33952,MED,焦楂,
33953,DIS,小儿四时感冒,
33954,DIS,伤食伤水,
33955,DIS,泄泻痢疾,
33956,DIS,食积痞块,
33957,DIS,各种疳疾,
33958,DIS,呕吐腹满,
33959,DIS,食滞咳嗽,
33960,DIS,腹痛胀闷,
33961,LIT,丁甘仁家传珍方选,
33962,PRE,保赤却病良方,
33963,MED,黄栀子,
33964,MED,鸡蛋清,
33965,DIS,小儿胎毒,
33966,DIS,惊热诸症,
33967,PRE,保赤定惊丹,
33968,PRE,保赤散,
33969,DIS,小儿冷积,
33970,DIS,停乳停食,
33971,PRE,保赤洗肝散,
33972,DIS,痘疹目赤肿痛,
33973,DIS,红丝绕睛,
33974,PRE,保赤紫草膏,
33975,MED,蝉退,
33976,PRE,保赤膏,
33977,MED,合欢木皮,
33978,MED,男子黑发,
33979,PRE,保赤败毒散,
33980,DIS,痘疮初热壮甚,
33981,DIS,或风寒壅盛,
33982,DIS,致红紫斑影不起,
33983,DIS,或痘疮暴出之时,
33984,DIS,热毒之气发越,
33985,DIS,疹点隐于皮肤之中,
33986,PRE,保身丸,
33987,MED,炙黄耆,
33988,MED,淮牛膝,
33989,MED,杭白芍,
33990,MED,云茯苓,
33991,DIS,腰酸肢软,
33992,DIS,虚烦盗汗,
33993,DIS,心悸不宁,
33994,PRE,保身丹,
33995,MED,白槟榔,
33996,MED,大麻子,
33997,DIS,七十二般气,
33998,DIS,上热下冷,
33999,DIS,腰膝酸疼,
34000,DIS,手足倦怠,
34001,DIS,喜睡恶食,
34002,DIS,颜枯肌馁,
34003,DIS,赤黄疮毒,
34004,DIS,气块下注,
34005,DIS,语颤言謇,
34006,DIS,憎寒毛竦,
34007,DIS,久疟吐泻,
34008,DIS,洞痢,
34009,DIS,女人无嗣,
34010,DIS,七症八瘕,
34011,LIT,医林集要,
34012,PRE,保身散,
34013,MED,水粉,
34014,DIS,杨梅疳疮,
34015,PRE,保辜饮,
34016,MED,鱼鳔,
34017,MED,陈绍酒,
34018,DIS,刑曹案牍,
34019,DIS,被殴后受破伤风,
34020,PRE,保金丸,
34021,DIS,痰饮咳嗽,
34022,DIS,气逆哮喘,
34023,PRE,保金宣毒饮,
34024,MED,笋尖,
34025,MED,鲫鱼,
34026,DIS,疮症误治,
34027,DIS,毒气入肺,
34028,DIS,诸证悉急,
34029,PRE,保金汤,
34030,DIS,痰嗽喘急虚劳之人,
34031,DIS,不宜用麦冬,
34032,DIS,五味子者,
34033,PRE,保长寿命椒丹,
34034,DIS,暖水脏,
34035,DIS,降气明目,
34036,DIS,补骨髓主,
34037,PRE,保阴汤,
34038,DIS,夏月阴虚阳胜,
34039,DIS,感热邪而致头痛发热,
34040,DIS,项强口渴,
34041,DIS,不恶寒,
34042,DIS,反恶热,
34043,DIS,脉虚者,
34044,PRE,保阴生化汤,
34045,MED,稆豆皮,
34046,MED,清炙绵耆,
34047,MED,银胡,
34048,PRE,保魂丸,
34049,MED,黑锡,
34050,DIS,风痫,
34051,PRE,倍力丸,
34052,PRE,倍参生化汤,
34053,DIS,形脱汗多,
34054,PRE,倍姜丸,
34055,MED,生明矾,
34056,DIS,远年近日咳嗽,
34057,DIS,声声不绝,
34058,LIT,居家必用,
34059,PRE,倍姜半夏丸,
34060,PRE,倍子散,
34061,DIS,走马疳,
34062,LIT,普挤方,
34063,LIT,余居士选奇方,
34064,LIT,余居士选方,
34065,PRE,倍术二陈汤,
34066,MED,白术加倍,
34067,MED,甘草减半,
34068,DIS,湿痰泻泄,
34069,LIT,辨疑,
34070,PRE,倍术圆,
34071,MED,各半斤,
34072,DIS,皆因饮酒冒寒,
34073,DIS,或饮水过多所致此药并治之,
34074,PRE,倍术散,
34075,DIS,酒癖痰饮,
34076,PRE,倍榆散,
34077,PRE,倍灵丸,
34078,PRE,倍矾散,
34079,PRE,倍苓丸,
34080,DIS,肾虚不固之遗精,
34081,PRE,倍轻散,
34082,DIS,小儿胎风疮,
34083,PRE,倍金散,
34084,MED,恶实子,
34085,MED,神曲半,
34086,MED,虎杖花,
34087,MED,山果子,
34088,DIS,小儿疮疹倒靥黑色,
34089,PRE,倍陈汤,
34090,DIS,胃虚呃逆,
34091,PRE,倍香膏,
34092,MED,乳香少许,
34093,MED,降真香少许,
34094,PRE,倍黄散,
34095,MED,堇泥,
34096,LIT,吴氏集验方,
34097,PRE,八二丹,
34098,DIS,溃疡脓洗不畅,
34099,PRE,八仙串,
34100,MED,楝树根皮,
34101,DIS,一切虫积,
34102,DIS,水饮,
34103,LIT,串雅补,
34104,PRE,八仙丸,
34105,MED,天麻木瓜,
34106,DIS,头昏面肿,
34107,DIS,月暗耳鸣,
34108,DIS,四肢疲倦,
34109,DIS,股节麻木,
34110,DIS,肌体羸瘦,
34111,PRE,八仙公延年不老散,
34112,DIS,服三十日力倍于常,
34113,DIS,六十日气力盛,
34114,DIS,众病皆除,
34115,DIS,三百日行及奔马,
34116,DIS,五百日毒害不能中,
34117,DIS,千日夜视有光主,
34118,PRE,八仙妙应丹,
34119,MED,白芜荑,
34120,MED,黑丑头末,
34121,DIS,男子,
34122,DIS,妇人,
34123,DIS,小儿外感内伤,
34124,DIS,以致水谷停留肠胃,
34125,DIS,生虫成积,
34126,DIS,疟痢黄疸,
34127,DIS,水肿臌胀,
34128,DIS,膈噎翻胃,
34129,DIS,妇人症瘕积聚,
34130,DIS,小儿疳症,
34131,DIS,肚大脚细,
34132,PRE,八仙寿神汤,
34133,DIS,身体虚弱,
34134,LIT,家庭治病新书,
34135,PRE,八仙散,
34136,MED,僵蚕末,
34137,MED,瓜硝,
34138,DIS,咽喉溃烂,
34139,LIT,卫生方,
34140,PRE,八仙斑龙胶,
34141,MED,怀生地黄,
34142,MED,怀熟地黄,
34143,MED,白何首乌,
34144,MED,赤何首乌,
34145,MED,老鹿茸,
34146,DIS,虚甚者,
34147,PRE,八仙早朝糕,
34148,DIS,膨闷泄泻,
34149,PRE,八仙添寿丹,
34150,MED,败龟版,
34151,DIS,乌须发,
34152,DIS,壮神,
34153,DIS,强筋骨,
34154,DIS,调荣卫,
34155,DIS,久服延年主,
34156,PRE,八仙滋补丹,
34157,MED,头生男子乳,
34158,MED,大萝卜汁,
34159,PRE,八仙玉液,
34160,MED,蔗浆,
34161,MED,芦根汁,
34162,MED,茅粮人乳,
34163,MED,生鸡子白,
34164,DIS,阴虚咳嗽痰血,
34165,LIT,顾松园医镜,
34166,PRE,八仙糕,
34167,MED,拣参,
34168,DIS,脾胃虚损,
34169,LIT,万技回春,
34170,LIT,传家宝,
34171,LIT,慈幼新书,
34172,PRE,八仙红玉膏,
34173,DIS,诸疮,
34174,PRE,八仙聚会丹,
34175,MED,①熏洗方：,
34176,MED,朴消,
34177,MED,水杨柳根,
34178,MED,蜈松,
34179,MED,蟢儿白衣,
34180,MED,橄榄核,
34181,MED,蜗牛螺肉,
34182,MED,调孩儿茶⑦治血痔方：皂荚同本身头发烧烟于坛内⑧治外痔方：刘寄奴,
34183,PRE,八仙膏,
34184,MED,萝卜汁,
34185,MED,白果汁,
34186,DIS,噎食,
34187,PRE,八仙茶,
34188,MED,母丁香大者,
34189,MED,荔枝子,
34190,DIS,延寿固肾,
34191,DIS,种子,
34192,DIS,化痰,
34193,DIS,除百病主,
34194,LIT,串雅外编,
34195,PRE,八仙藕粉,
34196,MED,白花藕粉,
34197,MED,人乳,
34198,DIS,一切杂症虚劳,
34199,PRE,八仙解毒汤,
34200,DIS,一切恶疮初起者,
34201,PRE,八仙过海,
34202,MED,土鳖,
34203,DIS,杖打极重者,
34204,PRE,八仙迎生饮,
34205,MED,小茴羊藿,
34206,MED,腹皮,
34207,DIS,酒病后,
34208,DIS,和气养血主,
34209,PRE,八仙酒,
34210,DIS,补脾肾,
34211,DIS,壮筋骨,
34212,DIS,和颜悦色,
34213,DIS,令人有子主,
34214,PRE,八仙锉散,
34215,MED,干葛半,
34216,MED,白豆蔻半,
34217,MED,烧盐,
34218,DIS,壮脾进食,
34219,DIS,令人饮酒不醉主,
34220,LIT,寿亲养老,
34221,PRE,八仙长寿糕,
34222,MED,北耆,
34223,MED,莲米,
34224,DIS,大养脾胃,
34225,DIS,益寿延年主,
34226,LIT,医学集成·补遗,
34227,PRE,八仙饮,
34228,MED,大川芎,
34229,MED,川当,
34230,DIS,血风目疾,
34231,DIS,昼夜涩痛,
34232,DIS,甚至生翳散漫,
34233,DIS,投诸药未验者,
34234,LIT,活幼心书·拾遗,
34235,LIT,产科发蒙·附录,
34236,PRE,八仙饮子,
34237,MED,洪州鬼臼,
34238,MED,银州,
34239,DIS,男妇虚劳骨蒸服鳖甲丸后作热者,
34240,PRE,八儿不汤,
34241,MED,回回豆子半升,
34242,MED,萝卜,
34243,DIS,补中下气,
34244,DIS,宽胸膈主,
34245,PRE,八公和阳汤,
34246,DIS,冬月伤寒,
34247,DIS,邪在阳明,
34248,DIS,身热2日即有如疟之状者,
34249,PRE,八公散,
34250,DIS,男子虚羸七伤,
34251,PRE,八减丸,
34252,MED,椒红,
34253,MED,紫巴戟,
34254,DIS,眼病,
34255,PRE,八制保瞳丸,
34256,PRE,八制茯苓丸,
34257,MED,甘枸杞,
34258,MED,何首乌半斤,
34259,MED,人乳半斤,
34260,PRE,八卦串,
34261,DIS,一切黄病,
34262,LIT,患雅补,
34263,PRE,八厘宝,
34264,DIS,痛极难忍,
34265,PRE,八厘金,
34266,MED,川蜈蚣,
34267,MED,原麝,
34268,DIS,一切痈疽,
34269,DIS,疔肿未成者,
34270,PRE,八反丸,
34271,LIT,疡科心得集·家用膏丹丸散方,
34272,PRE,八反膏,
34273,MED,鳖头,
34274,MED,苋菜,
34275,LIT,种福堂方,
34276,PRE,八叶汤,
34277,MED,扁柏叶,
34278,MED,青蒿叶,
34279,MED,蓖麻叶,
34280,MED,金银叶,
34281,MED,桃叶,
34282,MED,柳叶,
34283,MED,槐叶,
34284,DIS,阴,
34285,DIS,(匿虫),
34286,LIT,外科集腋,
34287,PRE,八君子汤,
34288,DIS,脾胃湿痰内盛,
34289,DIS,时时带下,
34290,DIS,经行而带症益盛者,
34291,LIT,陈囊庵妇科补解,
34292,LIT,陈素阉妇科补解,
34293,PRE,八味丹,
34294,DIS,补精髓,
34295,DIS,益心智,
34296,DIS,理虚损,
34297,DIS,明目益睛,
34298,DIS,安神定惊主,
34299,LIT,古今名方,
34300,LIT,湖洲潘氏外科临证经验,
34301,PRE,八味人参浴汤,
34302,MED,人参半升,
34303,MED,牡蛎半升,
34304,MED,雷丸半升,
34305,DIS,温病惊痫,
34306,PRE,八味养血汤,
34307,DIS,阳亏眩晕,
34308,PRE,八味加味汤,
34309,MED,萸肉,
34310,DIS,厥阴虚寒,
34311,DIS,大虚之吐蛔,
34312,LIT,证因方论集要,
34313,PRE,八味厚朴丸,
34314,DIS,冷气上攻胸膈,
34315,DIS,及饮食不消,
34316,DIS,肌瘦少力,
34317,PRE,八味回阳饮,
34318,MED,熟地数钱或,
34319,DIS,其痛甚,
34320,DIS,其无白色处,
34321,DIS,色紫红,
34322,DIS,脉沉紧者,
34323,PRE,八味固囟膏,
34324,MED,生商陆根,
34325,DIS,小儿痫证,
34326,PRE,八味圆,
34327,DIS,又治脚气上冲,
34328,DIS,少腹不仁,
34329,DIS,及虚劳不足,
34330,DIS,腰重疼痛,
34331,DIS,少腹拘急,
34332,DIS,或男子消渴,
34333,DIS,久服壮元阳,
34334,DIS,活血驻颜,
34335,DIS,强志轻身,
34336,PRE,八味地黄加铁落汤,
34337,DIS,咳逆喘急,
34338,LIT,药性纂要,
34339,PRE,八味带下方,
34340,MED,奇良,
34341,DIS,妇人头疮,
34342,DIS,起因于带下者,
34343,LIT,汉药神效方,
34344,PRE,八味散,
34345,MED,柏皮,
34346,DIS,遍身疮疥,
34347,DIS,皮破肉痛,
34348,DIS,或瘙痒脓水,
34349,PRE,八味桂心丸,
34350,DIS,冷气心痛不能食,
34351,PRE,八味檀香散,
34352,MED,白葡萄干,
34353,DIS,痰中带脓,
34354,PRE,八味款冬花散,
34355,DIS,肺寒热不调,
34356,DIS,涎嗽不已,
34357,PRE,八味沉香散,
34358,MED,广枣,
34359,MED,石灰华,
34360,MED,木棉花,
34361,DIS,热病攻心,
34362,PRE,八味消风饮,
34363,PRE,八味清心沉香散,
34364,MED,紫檀香,
34365,DIS,心肺火盛,
34366,DIS,胸胁闷痛,
34367,PRE,八味清毒膏,
34368,DIS,三焦热毒,
34369,DIS,惊悸痰喘,
34370,PRE,八味煮散,
34371,MED,芜荑,
34372,PRE,八味理中丸,
34373,MED,甘草白术,
34374,MED,枳实白茯苓,
34375,DIS,小儿心肺不和,
34376,DIS,息数脉急,
34377,DIS,上下不得升降,
34378,DIS,中膈痞满,
34379,DIS,坐卧烦闷,
34380,DIS,神情不乐,
34381,DIS,饮食不下者,
34382,PRE,八味生姜煎,
34383,DIS,小儿咳嗽,
34384,PRE,八味生脉汤,
34385,MED,川附子,
34386,DIS,中风半身不遂,
34387,PRE,八味疝气剂,
34388,DIS,疝气,
34389,PRE,八味知母汤,
34390,DIS,伤寒数日不解,
34391,DIS,心躁烦乱,
34392,DIS,脐下闷痛,
34393,DIS,大渴喘乏,
34394,PRE,八味石膏散,
34395,DIS,面肿连齿痛,
34396,PRE,八味紫菀汤,
34397,MED,豉,
34398,DIS,小儿逆气而喘,
34399,DIS,久嗽伤肺,
34400,PRE,八味胆草汤,
34401,MED,枣皮,
34402,DIS,水衰火蔽,
34403,DIS,脾气尚强,
34404,DIS,谷食未减者,
34405,PRE,八味膏,
34406,DIS,肝虚不能克制肾水,
34407,DIS,水泛为痰,
34408,DIS,吐而不咳者,
34409,PRE,八味茯苓补心汤,
34410,DIS,血气不和,
34411,DIS,而患疮证,
34412,PRE,八味茴香丸,
34413,DIS,寒疝疼痛,
34414,PRE,八味荡滞饮,
34415,MED,饮加大黄,
34416,DIS,妊娠下痢脓血,
34417,LIT,产科发蒙,
34418,PRE,八味蜡矾丸,
34419,MED,蜜蜡,
34420,PRE,八味补骨脂丸,
34421,PRE,八味还睛散,
34422,MED,白蒺藜防风,
34423,MED,粉草木贼,
34424,DIS,肝肺风热所致滑翳,
34425,DIS,有如水银珠子,
34426,DIS,但微含黄色,
34427,DIS,不疼不痛,
34428,DIS,无泪,
34429,DIS,遮绕瞳人,
34430,DIS,涩翳,
34431,DIS,微如赤色,
34432,DIS,或聚或开,
34433,DIS,两旁微光,
34434,DIS,瞳人上如凝脂色,
34435,DIS,时复涩痛,
34436,DIS,而无泪出,
34437,DIS,散翳,
34438,DIS,形如鳞点,
34439,DIS,或睑下起粟子而烂,
34440,DIS,日夜痛楚,
34441,DIS,瞳人最疼,
34442,DIS,常下热泪,
34443,PRE,八味降压汤,
34444,MED,刺蒺藜,
34445,DIS,肝经热盛,
34446,DIS,痰浊中阻,
34447,LIT,来春茂方,
34448,PRE,八味香苏散,
34449,MED,紫苏叶半,
34450,MED,半夏曲半,
34451,MED,紫菀半,
34452,DIS,肺感风寒,
34453,DIS,语声不利,
34454,DIS,肺气不顺,
34455,PRE,八味黄耆散,
34456,MED,栀子仁,
34457,PRE,八味龙骨散,
34458,MED,栝楼,
34459,PRE,八圣丹,
34460,MED,沙蒺藜,
34461,MED,干枸杞,
34462,DIS,无子,
34463,PRE,八圣散,
34464,DIS,大头瘟病,
34465,DIS,额大项肿,
34466,PRE,八妙丸,
34467,DIS,湿气白带,
34468,DIS,腹痛胃弱,
34469,PRE,八威灵散,
34470,DIS,紫,
34471,DIS,白癜风,
34472,PRE,八子丸,
34473,MED,茺蔚子,
34474,DIS,风毒热眼,
34475,DIS,翳膜侵遮,
34476,DIS,不计久新,
34477,DIS,及一切内外障眼,
34478,DIS,暴发赤痛,
34479,DIS,干涩昏花,
34480,PRE,八宝丸,
34481,MED,细辛半,
34482,PRE,八宝光明散,
34483,MED,飞甘石,
34484,MED,正梅片,
34485,MED,荸荠粉,
34486,MED,玛瑙,
34487,MED,云黄连,
34488,DIS,风热上壅,
34489,DIS,结膜发炎,
34490,DIS,目红肿痛,
34491,DIS,热泪羞明,
34492,PRE,八宝化毒丹,
34493,MED,白琥珀,
34494,MED,乳石,
34495,DIS,下疳结毒腐烂者,
34496,LIT,药奁启秘,
34497,PRE,八宝圣灵丹,
34498,MED,滴乳石,
34499,MED,西牛黄,
34500,MED,冰片少许,
34501,PRE,八宝坤顺丸,
34502,DIS,足跗浮肿,
34503,PRE,八宝妆丸,
34504,MED,鹿角霜丸,
34505,MED,菟丝子丸,
34506,MED,固真丹,
34507,MED,黄耆丸,
34508,MED,茴香丸,
34509,MED,鹿茸丸,
34510,PRE,八宝寄秘散,
34511,MED,鸦片半分,
34512,DIS,一切结毒,
34513,PRE,八宝拨云散,
34514,MED,制甘石,
34515,MED,月石西,
34516,DIS,风火上攻,
34517,DIS,目赤者,
34518,PRE,八宝推云散,
34519,MED,槐皮,
34520,MED,水晶,
34521,DIS,眼赤暴,
34522,PRE,八宝散,
34523,DIS,疔如白泡轻,
34524,DIS,黄黑根紫,
34525,DIS,寒热烦呕,
34526,DIS,指冷,
34527,DIS,危急将死,
34528,LIT,医林方,
34529,PRE,八宝月华丹,
34530,MED,蔓荆草,
34531,DIS,眼目诸疾,
34532,PRE,八宝消毒散,
34533,MED,炙乳没,
34534,DIS,痈疽初起,
34535,DIS,肿痛微红,
34536,DIS,面赤者,
34537,PRE,八宝玉枢丹,
34538,MED,山茨菰,
34539,MED,川文蛤,
34540,MED,真麝香,
34541,DIS,解诸毒,
34542,DIS,疗诸疮,
34543,DIS,利关窍,
34544,DIS,治百病主,
34545,PRE,八宝瑞生丹,
34546,MED,紫蔻,
34547,DIS,心胃疼痛,
34548,DIS,气逆不舒,
34549,DIS,胸胁攻痛,
34550,PRE,八宝生肌丹,
34551,DIS,疮证正气大薄,
34552,DIS,腐脱肌生,
34553,DIS,不收敛,
34554,DIS,硬结红斑,
34555,PRE,八宝生肌散,
34556,MED,梅花片,
34557,DIS,疮疡毒气已尽,
34558,DIS,新肉不生,
34559,DIS,久不敛口,
34560,PRE,八宝粥,
34561,MED,薏仁米,
34562,MED,红枣桂圆,
34563,DIS,适用于失眠以及体虚乏力虚肿,
34564,DIS,咳嗽少痰等,
34565,PRE,八宝红灵丹,
34566,MED,小真金箔,
34567,DIS,霍乱痧胀,
34568,DIS,吐泻腹痛,
34569,DIS,或温病时疫,
34570,DIS,或暑月受热,
34571,DIS,或不服水土,
34572,DIS,头昏眼黑,
34573,DIS,以及目赤,
34574,DIS,蝎螫蛇咬,
34575,LIT,疗证汇要,
34576,LIT,应验简便良方,
34577,PRE,八宝膏,
34578,MED,宫粉,
34579,MED,铜青,
34580,MED,未后,
34581,DIS,生肌长肉主,
34582,PRE,八宝药墨,
34583,MED,墨面,
34584,DIS,肺热气盛,
34585,DIS,吐血衄血,
34586,PRE,八宝蕤仁膏,
34587,MED,冬蜜,
34588,DIS,一切翳膜及风眼,
34589,LIT,眼科全书,
34590,PRE,八宝蠲痛汤,
34591,DIS,七情伤感,
34592,DIS,六气为病,
34593,DIS,心疼腹痛不可忍者,
34594,PRE,八宝退云散,
34595,MED,白甘石,
34596,MED,黄甘石,
34597,MED,黄连面,
34598,DIS,热泪难睁,
34599,DIS,膜糊云翳,
34600,DIS,赤肿作痛,
34601,PRE,八宝金药墨,
34602,MED,胡连,
34603,MED,草霜,
34604,DIS,时气热眼,
34605,DIS,小儿口舌生疮,
34606,DIS,肿毒初起,
34607,DIS,肿毒溃后不能收口,
34608,DIS,双单蛾,
34609,DIS,热伤风,
34610,DIS,口渴心热,
34611,DIS,吐红不止,
34612,PRE,八宝饮,
34613,PRE,八宝黑虎散,
34614,MED,铅,
34615,DIS,疔疮,
34616,LIT,内外科百病验方大全,
34617,PRE,八宣汤,
34618,DIS,头痛发热恶寒者,
34619,PRE,八室丹,
34620,DIS,拔毒长肉主,
34621,PRE,八将擒王丸,
34622,MED,带子蜂房,
34623,MED,象牙屑,
34624,DIS,一切痈疽发背,
34625,DIS,疮痔成漏,
34626,PRE,八将擒王散,
34627,MED,天龙,
34628,MED,雄精,
34629,DIS,痈疽未溃,
34630,DIS,已溃者,
34631,PRE,八将散,
34632,MED,角针,
34633,DIS,一切疽毒,
34634,PRE,八将驱邪散,
34635,MED,金鼎砒,
34636,DIS,大风瘫烂败症,
34637,PRE,八岁汤,
34638,DIS,8岁以上儿,
34639,DIS,热结痰实,
34640,DIS,自下,
34641,PRE,八效虎骨散,
34642,MED,败龟,
34643,DIS,血风遍疰疼痛,
34644,DIS,丈夫筋骨疼,
34645,DIS,及打扑损伤疼痛甚者,
34646,PRE,八斤丸,
34647,DIS,肾脏风气,
34648,DIS,攻注腰脚肿痛,
34649,PRE,八柱汤,
34650,MED,人参白术肉蔻干姜诃子附子粟壳,
34651,DIS,肠胃虚寒,
34652,DIS,滑泻不禁,
34653,PRE,八正合剂,
34654,MED,车前子？,
34655,MED,扁蓄,
34656,MED,川木通,
34657,PRE,八正合四物汤,
34658,MED,山栀仁,
34659,MED,当归梢,
34660,LIT,保命歌括,
34661,PRE,八正散加木香汤,
34662,DIS,少腹急,
34663,DIS,小便不通者,
34664,PRE,八正顺气散,
34665,MED,鼠粘子,
34666,DIS,因食煎煿油腻等物,
34667,DIS,及饮酒太过而行房事,
34668,DIS,毒气不能流行,
34669,DIS,聚结于喉根,
34670,DIS,至患喉肿,
34671,PRE,八毒大黄丸,
34672,MED,藜芦,
34673,DIS,天行病3-4日,
34674,DIS,身热目赤,
34675,DIS,产乳后伤寒,
34676,DIS,舌黄白,
34677,DIS,狂言妄语,
34678,DIS,温病以后,
34679,DIS,飞尸遁尸,
34680,DIS,心腹痛隔,
34681,DIS,癖饮积聚,
34682,DIS,壅肿苦痛,
34683,PRE,八毒赤丸,
34684,MED,礜石,
34685,DIS,五尸症积,
34686,DIS,及恶心痛,
34687,DIS,蛊疰,
34688,DIS,鬼气,
34689,DIS,无所不疗,
34690,DIS,鬼疰病,
34691,LIT,胡录,
34692,PRE,八灵丸,
34693,MED,石,
34694,MED,鸡爪,
34695,MED,硇砂,
34696,DIS,食症,
34697,DIS,气块,
34698,DIS,痃癖,
34699,PRE,八灵散,
34700,PRE,八物二陈汤,
34701,DIS,劳发痰火,
34702,DIS,素有痰火,
34703,DIS,略有劳动,
34704,DIS,便发寒热,
34705,DIS,全类伤寒,
34706,DIS,轻者将息周日自愈,
34707,DIS,重者颈腋膊胯之间遂结核,
34708,DIS,肿痛或消,
34709,DIS,下次遇劳又发,
34710,PRE,八物加香附汤,
34711,MED,生草,
34712,DIS,性急躁,
34713,DIS,多妬,
34714,DIS,气逆血少,
34715,DIS,月经过期后行,
34716,PRE,八物参术丸,
34717,DIS,平补心气,
34718,DIS,安神镇惊,
34719,DIS,除膈热痰实主,
34720,PRE,八物定志丸,
34721,MED,紫石英半,
34722,MED,石菖蒲半,
34723,PRE,八物温经汤,
34724,DIS,妇人二十一二,
34725,DIS,或如梅汁,
34726,DIS,或片,
34727,DIS,或二三月不行,
34728,DIS,饮食不思,
34729,PRE,八物煎,
34730,MED,燕窝,
34731,DIS,劳碌伤气,
34732,DIS,音哑难言,
34733,PRE,八物肾气丸,
34734,MED,薯蓣,
34735,DIS,牙齿松动,
34736,DIS,消渴等证,
34737,PRE,八物胶艾汤,
34738,DIS,犯房下血者,
34739,PRE,八物茜根汤,
34740,MED,白蘘荷,
34741,DIS,中蛊毒,
34742,DIS,下血状如鸡肝,
34743,DIS,腹中搅痛难忍者,
34744,PRE,八物麦门冬饮,
34745,DIS,小儿天行壮热,
34746,DIS,咳嗽心烦,
34747,PRE,八珍丹,
34748,DIS,小儿惊风壮热,
34749,DIS,精神昏愦,
34750,DIS,惊悸恍惚,
34751,DIS,或发瘛,
34752,DIS,目睛上视,
34753,PRE,八珍养胎饮,
34754,DIS,养胎主,
34755,PRE,八珍养血丸,
34756,MED,上炙耆,
34757,DIS,皮寒骨热,
34758,DIS,一切崩淋,
34759,DIS,干血,
34760,PRE,八珍加味汤,
34761,MED,新绛,
34762,MED,上桂心,
34763,DIS,产后房劳,
34764,DIS,月份已多,
34765,DIS,气血大伤,
34766,LIT,医中一得,
34767,PRE,八珍加木通牛蒡子汤,
34768,DIS,痘疮至11-12日,
34769,DIS,贯浆已满,
34770,DIS,热毒解散,
34771,DIS,收靥时而痘数日不焦者,
34772,PRE,八珍加肉果木通汤,
34773,DIS,痘疮靥后,
34774,DIS,余热下逼,
34775,DIS,时或泄泻者,
34776,PRE,八珍加肉桂补骨脂汤,
34777,MED,云苓,
34778,DIS,产未满月交合,
34779,DIS,损伤肾气,
34780,PRE,八珍加麦门冬五味子汤,
34781,PRE,八珍加黄芩知母汤,
34782,DIS,痘疮靥后身弱,
34783,DIS,坐立摇颤,
34784,PRE,八珍合六味加减方,
34785,MED,淡大云,
34786,DIS,冲任损伤,
34787,DIS,胞脉失养,
34788,DIS,血枯经闭,
34789,LIT,刘荣星方,
34790,PRE,八珍汤/八珍散,
34791,DIS,面色苍白或萎黄,
34792,DIS,头晕耳眩,
34793,DIS,脉细弱或虚大无力（本方常用于病后虚弱,
34794,DIS,各种慢性病,
34795,DIS,以及妇女月经不调等属气血两虚者）,
34796,PRE,八珍益母十全丸,
34797,MED,角沉香,
34798,DIS,久不孕,
34799,DIS,或妊振胎动不安者,
34800,PRE,八珍粉,
34801,MED,苡米,
34802,DIS,面黄体倦,
34803,LIT,济急丹方,
34804,LIT,经验奇方,
34805,PRE,八珍糕,
34806,MED,生苡米,
34807,MED,白米面,
34808,MED,江米面,
34809,DIS,身体疲倦,
34810,PRE,八珍膏,
34811,MED,柏枝浓汁,
34812,MED,稀汁,
34813,DIS,劳瘵,
34814,PRE,八珍酒,
34815,MED,肥红枣,
34816,MED,白酒,
34817,DIS,用以治疗因气血亏损而引起的面黄肌瘦,
34818,DIS,脾虚食欲不振,
34819,DIS,劳累倦怠,
34820,DIS,头晕目眩等症,
34821,PRE,八珍锭,
34822,MED,真番卤,
34823,DIS,粉瘤,
34824,DIS,鼠漏,
34825,DIS,无名疔毒等疮,
34826,DIS,疮头孔多,
34827,DIS,脓血不通,
34828,DIS,瘀肉不腐,
34829,DIS,漏管不落,
34830,PRE,八珍饮,
34831,MED,龙胆草半,
34832,MED,谷精草半,
34833,MED,仙灵脾半,
34834,MED,威灵仙半,
34835,MED,藁本半,
34836,DIS,热眼肿痛,
34837,PRE,八琼丹,
34838,MED,消石,
34839,MED,蝉蜕半,
34840,DIS,五脏中风,
34841,DIS,贼风,
34842,PRE,八生散,
34843,MED,大川乌,
34844,DIS,偏正头风作痛,
34845,DIS,痛连于脑,
34846,DIS,常如牵引之状,
34847,DIS,发则目不可开,
34848,DIS,眩晕不能抬举,
34849,PRE,八生饮子,
34850,MED,全蝎半夏,
34851,DIS,饮食起居失节,
34852,DIS,阳气不敛:,
34853,DIS,风邪外侵,
34854,PRE,八痞丸,
34855,MED,牡丹,
34856,MED,鳣头甲,
34857,MED,蜀漆,
34858,DIS,小儿痞,
34859,DIS,面黄羸瘦,
34860,DIS,丁奚不欲饮食,
34861,DIS,食不生肌肤,
34862,DIS,心中嘈嘈烦闷,
34863,DIS,发时寒热,
34864,DIS,五脏胪胀,
34865,DIS,腹中绕脐痛,
